"","x"
"2419",4.02730847568701
"2420",3.54767206747507
"2421",3.22102128725511
"2422",3.67887591326133
"2423",3.0562352515529
"2424",4.01690334550372
"2425",3.85844181500025
"2426",2.86930458220679
"2427",1.92698539209888
"2428",3.94104174872648
"2429",2.81980479748949
"2430",3.44806724520427
"2431",4.87660496981665
"2432",4.42896673477408
"2433",4.22264571014758
"2434",4.84675219625666
"2435",4.26973831105471
"2436",4.04032438908873
"2437",2.98331660756711
"2438",3.96549353562686
"2439",4.2768910468589
"2440",3.38632048016442
"2441",3.88439900725264
"2442",3.25047574967321
"2443",4.94422364960892
"2444",3.12564775946618
"2445",2.64118450822047
"2446",4.62807185770157
"2447",2.08538701093723
"2448",3.59945103061179
"2449",3.79635358908791
"2450",3.05385591771717
"2451",3.21392012355179
"2452",4.23349177891853
"2453",3.82100974447009
"2454",2.77084213952925
"2455",4.37626816779662
"2456",3.74088527536356
"2457",3.0090882010286
"2458",3.41351311006594
"2459",3.06978676240837
"2460",3.65161359662619
"2461",3.69904137908128
"2462",4.28442940106052
"2463",3.72120054835934
"2464",4.54879289334238
"2465",4.18215498524895
"2466",3.71571291634588
"2467",3.63396090745719
"2468",4.11244263420294
"2469",2.88823007634136
"2470",3.90616462918715
"2471",3.09053178213111
"2472",2.99808220034079
"2473",3.76350548946678
"2474",2.98933884613213
"2475",3.07527185707183
"2476",3.8611155282835
"2477",3.70693518148953
"2478",3.51790901254028
"2479",3.11135510287034
"2480",3.06652511884955
"2481",3.35307616696006
"2482",2.84618466718741
"2483",3.71460970840058
"2484",2.68200014949711
"2485",3.45396821230892
"2486",3.55450333274446
"2487",3.39126212321502
"2488",3.39365069085066
"2489",3.60408834499118
"2490",3.4954402290713
"2491",3.33605910639936
"2492",3.60105449268424
"2493",4.10390875768548
"2494",3.63779222315051
"2495",3.57693324309218
"2496",3.32308141605721
"2497",3.84507633664961
"2498",3.13823045438225
"2499",3.76910920023632
"2500",4.36210194290299
"2501",2.36952813154711
"2502",2.73795863736453
"2503",3.91614354561254
"2504",4.04284579644464
"2505",3.02370542934884
"2506",4.37705998359667
"2507",3.18153431851104
"2508",4.32688324582114
"2509",3.47227881724474
"2510",3.98125411508442
"2511",3.54134218544456
"2512",4.25625247586394
"2513",3.17258449118171
"2514",3.70518391067828
"2515",3.02698885943969
"2516",3.71589142319782
"2517",3.49560316623618
"2518",3.24623977107353
"2519",3.09467803438059
"2520",4.55206064047178
"2521",3.58969498002204
"2522",3.59622285626159
"2523",3.50925551487044
"2524",3.27498266747556
"2525",3.46801927069783
"2526",4.23626988737354
"2527",3.3451417855328
"2528",2.56908500814526
"2529",3.14065284021428
"2530",4.04777459522908
"2531",4.48281440833093
"2532",4.91206405820551
"2533",3.74564324375971
"2534",3.65882475128636
"2535",3.76973497654302
"2536",3.75070509394115
"2537",3.90568856784113
"2538",2.97981305815548
"2539",3.71793747719836
"2540",3.7872855046286
"2541",4.16406704455541
"2542",2.96538727129645
"2543",4.21318559187021
"2544",3.41606739202107
"2545",3.18027915011267
"2546",4.43530023952109
"2547",3.84961820203328
"2548",3.41845407873278
"2549",3.8369364991067
"2550",3.83536053918072
"2551",4.33499485150568
"2552",4.13924984045574
"2553",3.71118684807345
"2554",3.03593586941445
"2555",3.51540255132389
"2556",3.55908565887541
"2557",4.36249103202548
"2558",3.91455169987168
"2559",4.23282618916415
"2560",4.0542886274209
"2561",3.87169742435934
"2562",4.56937154775765
"2563",3.60594380972127
"2564",2.93942021528981
"2565",3.6440052110323
"2566",3.22876947667483
"2567",2.50112942581558
"2568",3.82619040301841
"2569",3.67731323133992
"2570",3.4846441505499
"2571",3.32363111190067
"2572",3.80312319955833
"2573",4.22762083484595
"2574",3.84592859000362
"2575",3.88497687043821
"2576",4.48808826938077
"2577",3.6563662230201
"2578",4.53850276862379
"2579",3.79773675072105
"2580",3.35132101358093
"2581",3.43417427358949
"2582",3.98258024877484
"2583",3.43023218266784
"2584",3.48575757928966
"2585",3.66611384943954
"2586",3.90613502370518
"2587",2.74997982014407
"2588",3.42717878660181
"2589",4.01113812857889
"2590",3.01339089113486
"2591",3.50518665072473
"2592",4.86588043388939
"2593",3.43612904138882
"2594",3.33012547798471
"2595",2.67803117053194
"2596",2.06307403412344
"2597",3.15061751063056
"2598",3.37866595629046
"2599",3.88842401761158
"2600",4.01624778626984
"2601",3.7773712957334
"2602",3.43305774118556
"2603",4.09771485794217
"2604",3.27752756433668
"2605",4.12085829235802
"2606",3.73651330693439
"2607",3.8451167576177
"2608",3.10186945517451
"2609",2.93903843073599
"2610",2.34959414277055
"2611",4.69426469070957
"2612",3.68112849643377
"2613",4.84601239891018
"2614",3.45497393383142
"2615",4.22787633910865
"2616",3.70735820564145
"2617",3.27552162630712
"2618",4.50511981858138
"2619",3.90374473266223
"2620",4.12986097421094
"2621",3.13540246386122
"2622",3.94540434707024
"2623",3.99383548178262
"2624",3.96327273700893
"2625",3.23957334521915
"2626",3.2204848109685
"2627",4.37833360761493
"2628",3.98210139577684
"2629",3.49914830343165
"2630",4.17253968377459
"2631",3.76497171592318
"2632",3.82441959283504
"2633",4.28920171777508
"2634",3.16096283029666
"2635",3.69071068538114
"2636",3.40554758212261
"2637",4.21189369097443
"2638",3.13310720229113
"2639",3.86568412566445
"2640",3.12103142616165
"2641",4.31280593324563
"2642",3.56732859330159
"2643",3.55528188325722
"2644",3.06836844440059
"2645",4.4879147588965
"2646",4.07566938267179
"2647",2.95837519246115
"2648",2.93552250794813
"2649",3.8415854168383
"2650",3.37294997998541
"2651",2.91003781480774
"2652",4.48142008814833
"2653",4.08983207298685
"2654",3.51538175264815
"2655",3.66087581501262
"2656",4.30879681575869
"2657",3.5518402116772
"2658",4.24818188843083
"2659",3.3372798437172
"2660",3.00153862265335
"2661",3.5363865861663
"2662",2.45288090281171
"2663",3.38854290220036
"2664",3.18425428372603
"2665",4.08035444070653
"2666",3.67029567873732
"2667",3.88745829162489
"2668",3.22936860996813
"2669",3.52988669092047
"2670",4.13288968722822
"2671",2.98290360729093
"2672",3.79155872637123
"2673",3.53630906136387
"2674",3.86622482999035
"2675",3.64206387204566
"2676",2.98703234365712
"2677",2.67049352820504
"2678",3.14486153474758
"2679",3.73142923863586
"2680",2.74817328452196
"2681",3.36931609357397
"2682",3.00507401943785
"2683",4.23940810780464
"2684",3.52294328155105
"2685",3.57180787454133
"2686",4.56159184671957
"2687",3.88055369968019
"2688",2.53279401572912
"2689",4.26879606507173
"2690",2.89253589576639
"2691",3.21392498634965
"2692",4.08110302511366
"2693",4.51367330442407
"2694",3.36036535891052
"2695",4.4520170075196
"2696",4.12979088605379
"2697",4.70876421807881
"2698",4.25264574446629
"2699",3.75355656892484
"2700",3.33628194061104
"2701",4.19924097824264
"2702",2.59246290177131
"2703",3.20508200299706
"2704",2.90033556783291
"2705",4.19000297991204
"2706",4.58387677839428
"2707",3.98251578131189
"2708",3.00395405587594
"2709",3.88107478539103
"2710",4.28402432513746
"2711",3.95166526545801
"2712",3.99889802166427
"2713",4.09893994569506
"2714",3.20189882998338
"2715",2.82722868394787
"2716",2.90674560889194
"2717",3.23182621999224
"2718",3.09316862213537
"2719",4.08172457158961
"2720",3.65116852310772
"2721",4.30471413713298
"2722",2.48174930670638
"2723",2.99117929346217
"2724",3.22944825054709
"2725",3.27200826543721
"2726",2.54945045895633
"2727",2.35559715449352
"2728",3.71308185401151
"2729",2.7220277894073
"2730",4.26890579163557
"2731",3.69173397838901
"2732",4.08788853906075
"2733",4.39379169618295
"2734",3.66643879647153
"2735",3.55985513297852
"2736",3.7206488898287
"2737",4.78580235197135
"2738",3.96827804547452
"2739",3.11206355574938
"2740",4.40276323223999
"2741",4.88448633012071
"2742",3.45308937011038
"2743",3.41705461855527
"2744",3.27760691796638
"2745",4.37152229970145
"2746",3.83167831052555
"2747",2.65976207293612
"2748",4.24721904812468
"2749",3.60614922979907
"2750",3.911401909482
"2751",4.4810070687315
"2752",3.66465741028442
"2753",4.05534727240703
"2754",3.74401102625231
"2755",3.66582997300852
"2756",3.30587803962695
"2757",4.00651922907325
"2758",4.06748214450763
"2759",4.03945499001058
"2760",3.1244734591515
"2761",3.99782586706946
"2762",3.70898315272348
"2763",3.18516244909861
"2764",3.46609858656288
"2765",2.75989911668527
"2766",3.31092679071078
"2767",3.21248362010476
"2768",4.48417319458511
"2769",4.05360921698295
"2770",2.60394079894173
"2771",3.85032318672729
"2772",3.37553710769214
"2773",3.25305322673042
"2774",4.16589487711481
"2775",2.86177191161237
"2776",4.28752375519128
"2777",3.34725672976568
"2778",4.07030020610053
"2779",4.19622361104974
"2780",4.13112716264515
"2781",3.2487991729292
"2782",4.18259174481055
"2783",4.8298842105216
"2784",3.82590719686349
"2785",3.93042270043864
"2786",3.19800255547056
"2787",3.31221800719271
"2788",4.28925833713785
"2789",3.2987872401617
"2790",3.37105715653569
"2791",3.83935480527351
"2792",3.15772363233351
"2793",3.80975581702616
"2794",3.53007489474731
"2795",3.41012461707318
"2796",3.38297213460191
"2797",3.80787069340472
"2798",4.0428203813878
"2799",3.33168582042562
"2800",4.54458633572871
"2801",2.65085420058573
"2802",3.72693463782807
"2803",4.14492115105767
"2804",2.48098247158924
"2805",4.13800410366242
"2806",3.0190569757627
"2807",3.47700469748768
"2808",2.63232910122456
"2809",4.1421416450378
"2810",3.93625202823432
"2811",3.55164178954896
"2812",4.42484780298147
"2813",3.08205064342139
"2814",2.84520867578883
"2815",3.35152274816172
"2816",4.16795708857959
"2817",3.77610443888062
"2818",3.4115897094446
"2819",4.43494493789571
"2820",4.61087703087103
"2821",3.89055165677906
"2822",2.90473668741641
"2823",3.63219567027005
"2824",3.85907839073606
"2825",2.8365776415174
"2826",2.57754873995536
"2827",2.72502384235657
"2828",4.49401811374289
"2829",3.6084772970837
"2830",3.19164597989723
"2831",2.75138443628008
"2832",4.42106950926335
"2833",2.70832909212097
"2834",3.21932049442681
"2835",3.26499736275631
"2836",3.41741291231465
"2837",4.01163894831114
"2838",3.69407742294116
"2839",3.96989357190064
"2840",3.18117043483266
"2841",4.06690176020138
"2842",3.85607191646886
"2843",2.74579336437982
"2844",4.03156881695554
"2845",4.70171241124782
"2846",3.98186489102363
"2847",2.96079790105917
"2848",4.25844861343887
"2849",3.00700011856616
"2850",3.25484262303682
"2851",4.65345912496484
"2852",3.65961184220834
"2853",3.17865782210314
"2854",4.26737496151693
"2855",4.01496921205861
"2856",2.95916659269316
"2857",4.09110659822168
"2858",2.36546760070956
"2859",3.62841726180326
"2860",2.92374968668194
"2861",4.39736349283639
"2862",4.27713673392636
"2863",3.70675423927576
"2864",3.61564967038962
"2865",3.37014066657857
"2866",3.66914459383148
"2867",3.73929729981938
"2868",3.31991814477909
"2869",4.31146609549664
"2870",3.18574415803947
"2871",4.32699158829962
"2872",4.22016025736494
"2873",3.70544558483199
"2874",2.86056583677091
"2875",4.68282756873124
"2876",3.81988118896168
"2877",3.25474955895391
"2878",4.07441826505653
"2879",4.00261325655556
"2880",3.56383554316169
"2881",3.21356177037943
"2882",3.64605063875255
"2883",3.8661633549145
"2884",3.18913771574128
"2885",3.24558981086979
"2886",4.36729323888182
"2887",3.66329353730753
"2888",3.66631746879091
"2889",2.11200056996181
"2890",3.78561733310868
"2891",4.7871688760437
"2892",3.98729673786733
"2893",3.38664752762506
"2894",3.06905136600952
"2895",2.90883304057634
"2896",4.03170217842581
"2897",4.34550610721906
"2898",3.5518481073903
"2899",3.71757153004394
"2900",3.53084437198898
"2901",2.52549577811811
"2902",3.1574142847091
"2903",3.82655869302564
"2904",3.63742612546914
"2905",3.15015144570229
"2906",4.10143098896721
"2907",3.8008784201377
"2908",2.45090888163056
"2909",3.09132719624518
"2910",2.77696959791189
"2911",3.97928768234391
"2912",3.47555955377061
"2913",4.0593667344553
"2914",3.44932590382106
"2915",3.72636067707857
"2916",3.21578387870847
"2917",3.51237892598188
"2918",3.41312817049589
"2919",3.60333679684479
"2920",3.24512199028128
"2921",3.59718172027398
"2922",4.64129178778901
"2923",4.00354289029832
"2924",3.08721553674259
"2925",3.43971724499024
"2926",3.25641554666858
"2927",4.069058985207
"2928",3.06352684254882
"2929",4.36950852287324
"2930",3.8221868688961
"2931",3.0867431951785
